Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-02-12,Port Loko,Sambaia,Borowa,Shekuya,NA,26,35,61,34,36,70,131,4,2,4,0,2,NA,1,2,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2015-02-13,Port Loko,Sambaia,Borowa,Moriebenya,NA,63,60,123,51,76,127,250,4,5,5,0,0,NA,1,0,0,0,0,0,0,0,0,3,6,5,8,2,5,5,8,1,1,0,0
2015-02-10,Port Loko,Sambaia,Sambaia,Kankakura,NA,17,29,46,25,38,63,109,8,3,4,2,4,NA,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
2015-02-11,Port Loko,Sambaia,Sambaia,Folia,NA,33,49,82,33,49,82,164,9,8,9,0,11,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Port Loko,Sambaia,Sambaia,Gberikoro3,NA,16,15,31,12,13,25,56,4,3,4,2,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Port Loko,Sambaia,Sambaia,Wona,NA,43,52,95,50,67,117,212,4,3,3,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Port Loko,Sambaia,Buyan,Karedugu,NA,54,43,97,65,52,117,214,5,4,6,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Port Loko,Sambaia,Buyan,Koyie,NA,36,56,92,57,55,112,204,10,8,8,0,8,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Port Loko,Sambaia,Buyan,Sokurella,NA,53,25,78,63,29,92,170,5,3,3,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Port Loko,Sambaia,Buyan,Monadua,NA,22,10,32,24,11,35,67,4,4,5,4,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Port Loko,Sambaia,Dayie,Kholifaga Kokoma,NA,18,20,38,15,16,31,69,4,4,7,0,4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Port Loko,Sambaia,Dayie,Mamuria,NA,66,72,138,48,69,117,255,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Port Loko,Sambaia,Dayie,Gbankoro,NA,54,24,78,58,35,93,171,4,4,4,0,3,NA,2,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
2015-02-13,Port Loko,Sambaia,Dayie,Nunkikoro,NA,55,39,94,33,30,63,157,9,4,4,1,4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,Port Loko,NA,NA,Gbinti,NA,38,41,79,38,30,68,147,3,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,Port Loko,NA,NA,Makele,NA,52,43,95,40,40,80,175,6,4,8,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,Port Loko,NA,NA,Mafonikey,NA,87,151,238,93,119,212,450,8,7,8,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,Port Loko,NA,NA,Matass,NA,47,32,79,34,26,60,139,4,4,4,0,4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,Port Loko,NA,NA,Rosarr,NA,75,66,141,64,88,152,293,4,4,4,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,Bo,NA,NA,Kambia,NA,2,20,22,1,4,5,27,1,1,2,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,Bo,NA,NA,Matatie,NA,29,23,52,24,22,46,98,4,4,4,2,3,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,Bo,NA,NA,Robate,NA,85,39,124,74,42,116,240,8,6,7,0,4,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,Bo,NA,NA,Kalangba,NA,14,11,25,20,17,37,62,6,3,6,0,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,Bo,NA,NA,Romacca,NA,15,19,34,16,12,28,62,2,2,2,0,2,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
2015-03-24,Bo,NA,NA,Rothombo,NA,29,35,64,24,27,51,115,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,Bo,NA,NA,Rothowa,NA,40,41,81,27,41,68,149,8,8,8,4,8,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,Bo,NA,NA,Mathajka,NA,9,35,44,11,28,39,83,3,3,6,0,3,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
2015-02-23,Bo,NA,NA,Magbana,NA,46,59,105,54,80,134,239,5,4,8,4,6,NA,6,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-03-24,Bo,NA,NA,Bombeh,NA,26,46,72,22,39,61,133,2,2,3,0,2,NA,2,4,14,5,11,4,14,5,11,0,1,0,2,0,1,0,2,0,0,0,0
2015-03-25,Bo,NA,NA,Kalangba,NA,33,31,64,45,45,90,154,5,3,2,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bo,NA,NA,Lungi,NA,42,40,82,36,32,68,150,8,8,8,2,8,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bo,NA,NA,Balama Road,NA,57,66,123,56,63,119,242,6,6,6,0,6,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bo,NA,NA,Golahun,NA,27,37,64,35,20,55,119,6,5,7,0,7,NA,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-02-11,Bo,NA,NA,Manjihun,NA,57,84,141,41,67,108,249,6,4,8,0,4,NA,1,1,1,0,4,1,1,0,4,1,1,1,1,1,1,1,1,0,0,0,0
2015-02-13,Bombali,Safroko Limba,Kargbo I,Small Binkolo,NA,8,16,24,12,8,20,44,2,2,2,1,1,NA,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
2015-02-10,Bombali,Gbendembu Ngowahun,Makiteh,Gaingay,NA,24,57,81,30,48,78,159,4,3,2,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bombali,Gbendembu Ngowahun,Makiteh,Mangao,NA,11,16,27,13,23,36,63,2,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bombali,Gbendembu Ngowahun,Makiteh,Manjawoh,NA,60,77,137,54,77,131,268,4,4,4,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-02,Bombali,Gbendembu Ngowahun,Makiteh,Sonyeh,NA,39,9,48,15,23,38,86,3,4,2,0,3,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bombali,Gbendembu Ngowahun,Tambiama,Mangahu,NA,39,30,69,41,31,72,141,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Bombali,Gbendembu Ngowahun,Tambiama,Magbenaba,NA,16,14,30,14,17,31,61,3,3,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bombali,Gbendembu Ngowahun,Tambiama,Mathombaya,NA,29,29,58,31,28,59,117,4,3,2,0,3,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bombali,Gbendembu Ngowahun,Tambiama,Magameh Gbaki,NA,51,36,87,46,47,93,180,4,3,1,0,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Bombali,Gbendembu Ngowahun,Kalangba,Magbna,NA,24,18,42,16,14,30,72,2,1,2,0,1,NA,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bombali,Gbendembu Ngowahun,Kalangba,Puduhun,NA,16,14,30,27,19,46,76,0,0,1,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Bombali,Gbendembu Ngowahun,Kalangba,Mafogo,NA,32,27,59,43,43,86,145,4,4,5,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Bombali,Makari Gbanti,Masongbo,Fullah Town,NA,25,27,52,33,28,61,113,2,4,2,0,3,NA,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-02-11,Bombali,Makari Gbanti,Masongbo,Gbom Tarawalie,NA,36,29,65,24,34,58,123,4,4,4,0,0,NA,1,4,2,4,1,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Kallansogoia,Lower,Magburaka Road,NA,20,22,42,30,22,52,94,4,4,1,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Kallansogoia,Lower,Norrenah,NA,10,6,16,16,18,34,50,4,4,3,0,2,NA,1,1,1,2,1,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0
2015-02-12,Tonkolili,Kallansogoia,Lower,Pessima,NA,49,89,138,52,71,123,261,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Kallansogoia,Lower,Gboro,NA,20,17,37,15,23,38,75,8,8,8,0,8,NA,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Sambaia,Borowa,Kasafoni 1,NA,15,40,55,11,23,34,89,4,4,8,0,4,NA,5,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Sambaia,Borowa,Kasafoni 2,NA,51,27,78,25,33,58,136,4,4,4,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Sambaia,Borowa,Shekuya,NA,70,58,128,75,82,157,285,5,6,3,0,4,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-02-13,Tonkolili,Sambaia,Borowa,Moriebenya,NA,31,26,57,39,29,68,125,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Sambaia,Sambaia,Kankakura,NA,42,50,92,28,36,64,156,4,4,5,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-02-11,Tonkolili,Sambaia,Sambaia,Folia,NA,49,48,97,42,52,94,191,8,6,7,0,8,NA,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2015-02-12,Tonkolili,Sambaia,Sambaia,Gberikoro3,NA,11,6,17,9,11,20,37,5,7,7,0,10,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Sambaia,Sambaia,Wona,NA,22,22,44,19,26,45,89,4,6,6,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Sambaia,Buyan,Karedugu,NA,12,18,30,13,15,28,58,4,4,5,0,4,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,Tonkolili,Sambaia,Buyan,Koyie,NA,56,26,82,25,30,55,137,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Sambaia,Buyan,Sokurella,NA,13,12,25,13,12,25,50,7,6,5,NA,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Sambaia,Buyan,Monadua,NA,17,19,36,21,15,36,72,4,5,6,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,Tonkolili,Sambaia,Dayie,Kholifaga Kokoma,NA,92,55,147,108,59,167,314,4,6,6,0,5,NA,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,Tonkolili,Sambaia,Dayie,Gbankoro,NA,20,28,48,26,28,54,102,4,4,4,0,3,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,Tonkolili,Sambaia,Dayie,Nunkikoro,NA,25,19,44,15,23,38,82,8,6,7,1,6,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Tonkolili,NA,NA,Maronka,NA,65,42,107,56,43,99,206,8,8,10,0,10,NA,1,3,2,3,0,3,2,3,0,1,1,0,0,1,1,0,0,0,0,0,0
2015-03-18,Tonkolili,NA,NA,Makump,NA,24,16,40,11,14,25,65,4,5,5,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Tonkolili,NA,NA,Mabai,NA,9,21,30,10,21,31,61,4,4,7,0,4,NA,1,2,1,1,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Tonkolili,NA,NA,Mabectha,NA,77,145,222,70,128,198,420,4,4,4,0,4,NA,1,5,8,4,4,5,8,4,4,2,0,0,1,2,0,0,1,0,0,0,0
2015-03-17,Tonkolili,NA,NA,Mthonkara,NA,44,47,91,52,41,93,184,6,6,8,0,7,NA,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-03-18,Tonkolili,NA,NA,Madina,NA,46,23,69,22,15,37,106,7,5,5,0,5,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Tonkolili,NA,NA,Manasie,NA,9,22,31,6,15,21,52,5,6,7,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-03-20,Tonkolili,NA,NA,Maheni Lol,NA,49,40,89,47,50,97,186,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Tonkolili,NA,NA,Makali,NA,60,60,120,53,66,119,239,5,4,4,0,0,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-03-18,Tonkolili,NA,NA,Maboroh,NA,26,25,51,34,32,66,117,5,0,4,0,3,NA,3,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2015-03-19,Tonkolili,NA,NA,Barryina,NA,63,52,115,83,64,147,262,4,7,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Tonkolili,NA,NA,Bathenal,NA,18,11,29,10,10,20,49,9,6,8,0,7,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Tonkolili,NA,NA,Robekeh,NA,16,20,36,20,12,32,68,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Tonkolili,NA,NA,Rosimbek,NA,66,122,188,76,76,152,340,8,8,7,0,6,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Tonkolili,NA,NA,Rowaka,NA,55,70,125,40,50,90,215,4,4,10,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Tonkolili,NA,NA,Masaba,NA,44,4,48,29,47,76,124,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Tonkolili,NA,NA,Magbama,NA,67,59,126,54,4,58,184,4,4,4,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Tonkolili,NA,NA,Rogbom,NA,25,28,53,33,24,57,110,8,8,8,0,7,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Tonkolili,NA,NA,Makong,NA,81,89,170,68,94,162,332,4,4,8,0,4,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Tonkolili,NA,NA,Gbomgblam,NA,41,48,89,48,74,122,211,4,5,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Tonkolili,NA,NA,Kerefay,NA,19,29,48,40,23,63,111,4,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Tonkolili,NA,NA,Limba Corner,NA,75,40,115,75,38,113,228,4,4,5,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Masingbi,NA,63,109,172,98,102,200,372,9,8,8,0,11,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Kailahun,NA,NA,Maqualie,NA,15,4,19,15,12,27,46,4,4,2,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Mamanike,NA,102,63,165,99,81,180,345,9,4,4,0,6,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Magbasha,NA,16,16,32,15,17,32,64,9,14,12,0,10,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Kailahun,NA,NA,Petifulim,NA,19,17,36,23,21,44,80,8,7,9,0,8,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Kailahun,NA,NA,Mafobana,NA,6,5,11,8,6,14,25,5,4,4,0,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Magbala,NA,24,16,40,26,24,50,90,6,3,2,0,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Mathambo,NA,27,19,46,28,42,70,116,5,4,4,0,6,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Kailahun,NA,NA,Makenthy,NA,58,28,86,66,41,107,193,6,4,7,3,8,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Kailahun,NA,NA,Kopity,NA,16,14,30,11,10,21,51,9,6,5,0,7,NA,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2015-03-20,Kailahun,NA,NA,Kenewa,NA,18,23,41,22,20,42,83,5,4,5,0,4,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Mamanso Sanka,NA,30,47,77,36,48,84,161,5,6,6,6,7,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,Kailahun,NA,NA,Magbanabom,NA,14,11,25,20,9,29,54,4,3,4,2,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Mathamba,NA,64,97,161,91,117,208,369,3,4,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Foindu,NA,56,82,138,71,73,144,282,5,7,10,0,8,NA,5,0,0,3,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0
2015-03-18,Kailahun,NA,NA,Maraka,NA,87,71,158,98,144,242,400,9,7,8,0,8,NA,8,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Pujihun,NA,20,21,41,12,18,30,71,6,6,3,0,6,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-03-24,Kailahun,NA,NA,Malompor,NA,17,20,37,15,20,35,72,3,3,4,0,3,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,Kailahun,NA,NA,Mawurgbo,NA,22,33,55,43,6,49,104,6,3,4,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,Kailahun,NA,NA,Malakoh,NA,17,22,39,13,13,26,65,5,4,6,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,Kailahun,NA,NA,Mabai,NA,15,33,48,14,24,38,86,7,5,5,0,6,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,Kailahun,NA,NA,Robiss,NA,12,27,39,32,6,38,77,6,4,1,0,9,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,Kailahun,NA,NA,Makeni Koray,NA,14,31,45,8,9,17,62,5,0,4,0,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,Kailahun,NA,NA,Mathankay,NA,32,64,96,52,78,130,226,7,5,7,0,4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,Kailahun,NA,NA,Makorna,NA,50,100,150,68,156,224,374,10,6,9,0,7,NA,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Petifu,NA,27,19,46,23,40,63,109,5,5,5,0,4,NA,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,NA
2015-03-18,Kailahun,NA,NA,Lumah,NA,27,87,114,25,100,125,239,7,6,6,0,5,NA,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
2015-03-19,Kailahun,NA,NA,Makoroh,NA,27,52,79,22,34,56,135,5,4,4,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Rogbang,NA,29,24,53,14,14,28,81,7,4,9,0,8,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Mile 91,NA,23,27,50,29,32,61,111,4,4,1,0,4,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Kailahun,NA,NA,Masorie,NA,37,34,71,37,21,58,129,4,4,6,0,4,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Kailahun,NA,NA,Mathie,NA,43,46,89,44,32,76,165,7,5,12,0,11,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Mafunday,NA,60,82,142,70,87,157,299,8,8,8,5,8,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Mamaka,NA,126,116,242,98,108,206,448,8,8,6,1,8,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Kailahun,NA,NA,Ropothka,NA,46,70,116,42,51,93,209,9,4,8,0,8,NA,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-03-19,Kailahun,NA,NA,Rothongbai,NA,13,12,25,23,3,26,51,8,7,6,1,6,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Matiatie,NA,17,23,40,18,34,52,92,4,4,5,0,6,NA,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Roruks,NA,33,116,149,32,108,140,289,9,5,8,0,7,NA,4,0,0,1,1,0,0,1,1,3,1,2,1,3,1,2,1,0,0,0,0
2015-03-18,Kailahun,NA,NA,Rangbutt,NA,69,78,147,88,64,152,299,5,0,1,0,5,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Kailahun,NA,NA,Robang 1,NA,8,11,19,11,11,22,41,5,3,3,0,2,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Kailahun,NA,NA,Robang 2,NA,23,36,59,21,17,38,97,5,4,12,0,5,NA,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Kailahun,NA,NA,Matamp,NA,29,31,60,22,29,51,111,4,4,1,0,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Kailahun,NA,NA,Kombrabai,NA,86,97,183,78,93,171,354,4,8,3,0,4,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Kailahun,NA,NA,Mabarrpoli,NA,48,58,106,41,48,89,195,7,4,1,0,4,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Moyamba,NA,NA,Rothanra,NA,52,51,103,78,65,143,246,4,4,6,0,4,NA,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Moyamba,NA,NA,Yele,NA,24,19,43,27,33,60,103,6,7,7,0,7,NA,1,3,5,1,1,3,4,1,1,1,2,1,0,1,2,1,0,0,0,0,0
2015-03-18,Moyamba,NA,NA,Monowa,NA,62,67,129,64,66,130,259,7,6,7,0,7,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Moyamba,NA,NA,Mathamba,NA,18,19,37,23,28,51,88,7,6,7,0,6,NA,1,2,2,1,0,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2015-03-20,Moyamba,NA,NA,Rosokes,NA,24,37,61,25,15,40,101,1,1,2,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
