Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
7/9/2015,Bonthe,Dema,Dema,Serehun ,6/4/2015 0:00,38,28,66,19,17,36,102,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Bonthe,Dema,Chepo,Datna,6/3/2015 0:00,20,47,67,15,23,38,105,4,7,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Dema,Chepo,Nanahun,6/4/2015 0:00,22,22,44,21,20,41,85,4,4,6,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Dema,Chepo,Ngeyahun,6/4/2015 0:00,31,35,66,28,37,65,131,4,6,4,1,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Bonthe,Sittia,Yoni,Mobage,6/3/2015 0:00,21,29,50,19,19,38,88,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Bonthe,Sittia,Yoni,Victoria,6/3/2015 0:00,27,42,69,24,28,52,121,4,6,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Sittia,Yoni,Motasso,6/4/2015 0:00,29,28,57,22,26,48,105,4,4,5,1,4,1,NA,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Sittia,Yoni,Mokdo,6/4/2015 0:00,38,45,83,21,16,37,120,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Bonthe,Sittia,Saama,Yenge,6/3/2015 0:00,22,34,56,12,21,33,89,4,4,4,3,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Bonthe,Sittia,Saama,Mboki,6/3/2015 0:00,38,34,72,18,19,37,109,4,6,6,2,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Sittia,Saama,Jimika,6/4/2015 0:00,111,88,199,107,80,187,386,4,8,4,1,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Sittia,Saama,Saama,6/4/2015 0:00,30,46,76,45,64,109,185,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Bonthe,Imperie,Socrapan,Gbangba,6/3/2015 0:00,18,28,46,19,21,40,86,4,5,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2015,Bonthe,Imperie,Socrapan,Samahun,6/3/2015 0:00,22,34,56,19,21,40,96,2,2,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Imperie,Socrapan,Ruvande,6/4/2015 0:00,38,42,80,17,16,33,113,4,4,4,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2015,Bonthe,Imperie,Socrapan,Jojohun,6/4/2015 0:00,22,45,67,19,21,40,107,3,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2015,Bonthe,Bonthe Municipal,Island,York Island,6/3/2015 0:00,24,57,81,23,33,56,137,4,4,5,1,4,1,NA,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2015,Bonthe,Bonthe Municipal,Island,Jondu,6/3/2015 0:00,22,24,46,15,19,34,80,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2015,Bonthe,Bonthe Municipal,Island,Bianqueh,6/4/2015 0:00,22,20,42,19,21,40,82,4,6,6,3,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2015,Bonthe,Bonthe Municipal,Island,Domboko,6/4/2015 0:00,22,34,56,19,21,40,96,4,3,3,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2015,Bonthe,Yawbeko,Ketaway,Naaba,6/3/2015 0:00,22,101,123,54,79,133,256,4,3,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2015,Bonthe,Yawbeko,Ketaway,Massima,6/3/2015 0:00,22,38,60,19,57,76,136,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2015,Bonthe,Yawbeko,Ketaway,Gbongewo,6/4/2015 0:00,29,28,57,22,26,48,105,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2015,Bonthe,Yawbeko,Ketaway,Nyandehun,6/4/2015 0:00,20,29,49,16,19,35,84,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2015,Bonthe,Sittia,Yoni,Mobage,6/3/2015 0:00,27,42,69,24,28,52,121,4,6,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2015,Bonthe,Sittia,Yoni,Victoria,6/3/2015 0:00,38,42,80,17,16,33,113,4,4,4,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2015,Bonthe,Sittia,Yoni,Motasso,6/4/2015 0:00,22,45,67,19,21,40,107,3,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2015,Bonthe,Sittia,Yoni,Mokdo,6/4/2015 0:00,24,37,61,23,33,56,117,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2015,Bonthe,Jong,Falawiya,Kamya,6/3/2015 0:00,22,24,46,15,19,34,80,2,2,2,1,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2015,Bonthe,Jong,Falawiya,Mokaiwa,6/3/2015 0:00,38,45,83,22,16,38,121,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2015,Bonthe,Jong,Falawiya,Bandome,6/4/2015 0:00,38,28,66,13,21,34,100,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Falawiya,Yenhun,6/4/2015 0:00,26,43,69,38,22,60,129,4,3,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Sopan-Cleaveland,Peppo,6/10/2015 0:00,38,43,81,15,27,42,123,4,5,5,1,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Sopan-Cleaveland,Magbogie,6/10/2015 0:00,23,27,50,34,17,51,101,4,4,6,2,4,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Sopan-Cleaveland,Dabu,6/11/2015 0:00,22,30,52,19,21,40,92,4,5,4,3,2,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Sopan-Cleaveland,Sarma,6/11/2015 0:00,29,52,81,30,44,74,155,4,5,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Tucker-Nyambe,Levuma,6/10/2015 0:00,26,39,65,18,30,48,113,4,5,4,2,5,1,NA,3,1,2,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Tucker-Nyambe,Bugor,6/10/2015 0:00,18,79,97,13,37,50,147,4,6,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Tucker-Nyambe,Babah,6/11/2015 0:00,22,35,57,17,28,45,102,4,7,6,1,2,1,NA,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Tucker-Nyambe,Yelah,6/11/2015 0:00,38,27,65,19,17,36,101,4,5,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Kumabela/Kwe,Mogbondo,6/10/2015 0:00,38,29,67,14,16,30,97,4,5,4,2,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Kumabela/Kwe,Gida,6/10/2015 0:00,33,24,57,31,21,52,109,4,6,4,2,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Kumabela/Kwe,Wulai,6/11/2015 0:00,22,25,47,12,16,28,75,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Kumabela/Kwe,Tablahun,6/11/2015 0:00,38,29,67,19,14,33,100,4,4,6,3,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Bayenge,Goba Town I,6/10/2015 0:00,26,34,60,26,35,61,121,4,6,5,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Bayenge,Goba Town Ii,6/10/2015 0:00,38,55,93,16,36,52,145,4,5,4,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Bayenge,Boys London,6/11/2015 0:00,38,34,72,19,21,40,112,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Bayenge,Central ,6/11/2015 0:00,38,50,88,33,54,87,175,4,8,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Impere ,Babon,Mokargboi,6/10/2015 0:00,27,47,74,18,32,50,124,4,3,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Impere ,Babon,Nyokorulahun,6/10/2015 0:00,30,27,57,19,25,44,101,4,4,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere ,Babon,Mbelebu,6/11/2015 0:00,38,45,83,19,15,34,117,4,4,4,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere ,Babon,Moieba Town,6/11/2015 0:00,38,45,83,17,21,38,121,4,5,4,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere ,Bapus,Jangalor,6/10/2015 0:00,22,34,56,19,16,35,91,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere ,Bapus,Mimking,6/10/2015 0:00,22,34,56,14,17,31,87,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere ,Bapus,Mobosso,6/11/2015 0:00,25,45,70,23,17,40,110,4,6,6,3,2,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere ,Bapus,Pungie ,6/11/2015 0:00,22,20,42,18,18,36,78,4,6,6,3,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Imperie,Moimaligie,Bandajuma,6/10/2015 0:00,29,22,51,24,24,48,99,4,7,4,2,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Imperie,Moimaligie,Yargoi,6/10/2015 0:00,22,22,44,23,18,41,85,4,6,4,2,2,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Imperie,Moimaligie,Sorgolor,6/11/2015 0:00,55,27,82,33,50,83,165,4,4,5,1,2,2,NA,3,0,0,1,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
7/15/2015,Bonthe,Imperie,Moimaligie,Keija,6/11/2015 0:00,43,52,95,38,56,94,189,4,8,4,2,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Bonthe Municipal,Island,Mogbaw,6/10/2015 0:00,22,34,56,19,21,40,96,2,2,1,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Bonthe Municipal,Island,Malla,6/10/2015 0:00,54,59,113,65,58,123,236,1,1,1,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Bonthe Municipal,Island,Gbebah,6/11/2015 0:00,22,34,56,19,21,40,96,2,1,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Bonthe Municipal,Island,Egbaye,6/11/2015 0:00,94,123,217,19,22,41,258,4,9,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Nongorbabullom,Solon,Solon,8/15/2015 0:00,44,40,84,40,33,73,157,4,6,4,4,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Nongorbabullom,Solon,Kpetawama,8/15/2015 0:00,100,52,152,28,37,65,217,4,8,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Nongorbabullom,Solon,Yielewa,8/15/2015 0:00,66,57,123,37,32,69,192,4,9,4,1,2,1,NA,6,6,5,7,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Nongorbabullom,Solon,Bassia,7/15/2015 0:00,26,43,69,38,22,60,129,4,3,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Nongorbabullom,Solon,Senbuhun,7/15/2015 0:00,38,43,81,15,27,42,123,4,5,5,1,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Nongorbabullom,Solon,Mssebah,7/15/2015 0:00,23,27,50,34,17,51,101,4,4,6,2,4,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Nongorba Bullum,Sallma,Komende,7/15/2015 0:00,22,30,52,19,21,40,92,4,5,4,3,2,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Sokehteh,Bendu,7/15/2015 0:00,29,52,81,30,44,74,155,4,5,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Mmdohun,3/6/2015 0:00,26,39,65,18,30,48,113,4,5,4,2,5,1,NA,3,1,2,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Gballoh,3/6/2015 0:00,18,79,97,13,37,50,147,4,6,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Momgbokie,4/6/2015 0:00,22,35,57,17,28,45,102,4,7,6,1,2,1,NA,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Momende,4/6/2015 0:00,38,27,65,19,17,36,101,4,5,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Sonenteh,Mojanjua,7/15/2015 0:00,38,29,67,14,16,30,97,4,5,4,2,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Sonenteh,Npolila,7/15/2015 0:00,33,24,57,31,21,52,109,4,6,4,2,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Sonenteh,Mosallay,7/15/2015 0:00,22,25,47,12,16,28,75,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Sonenteh,Bommahun,7/15/2015 0:00,38,29,67,19,14,33,100,4,4,6,3,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Kanga ,7/15/2015 0:00,26,34,60,26,35,61,121,4,6,5,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Gbayahun,7/15/2015 0:00,38,55,93,16,36,52,145,4,5,4,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Monianwa,7/15/2015 0:00,38,34,72,19,21,40,112,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Yallangbokie,Mopassi,7/15/2015 0:00,38,50,88,33,54,87,175,4,8,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Tiasagbia,Dondama,7/15/2015 0:00,27,47,74,18,32,50,124,4,3,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Benducha,Tiasagbia,Tissana,7/15/2015 0:00,30,27,57,19,25,44,101,4,4,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Benducha,Tiasagbia,Nyandehunn ,5/15/2015 0:00,38,45,83,19,15,34,117,4,4,4,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Benducha,Tiasagbia,Mogvanja,5/15/2015 0:00,38,45,83,17,21,38,121,4,5,4,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Imperie,Bapus,Leleima,5/15/2015 0:00,22,34,56,19,16,35,91,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Sitta,Saagbengu,Tissana/Saagbengu,8/26/2015 0:00,22,34,56,14,17,31,87,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Sitta,Saagbengu,Gballor/Bangor,8/26/2015 0:00,25,45,70,23,17,40,110,4,6,6,3,2,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Sitta,Saagbengu,Bachallor/Missepikor,8/26/2015 0:00,22,20,42,18,18,36,78,4,6,6,3,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Municipal,Bonthe Island,Kungjimy/Yorkland,8/26/2015 0:00,29,22,51,24,24,48,99,4,7,4,2,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Municipal,Bonthe Island,Bomplake/ Nyadehun,8/26/2015 0:00,22,22,44,23,18,41,85,4,6,4,2,2,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere,Khahekay/Babum,Lungi Junction/Kortumahun/,8/28/2015 0:00,55,27,82,33,50,83,165,4,4,5,1,2,2,NA,3,0,0,1,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
7/15/2015,Bonthe,Impere,Khahekay/Babum,Mokombo /Mogbwema,8/28/2015 0:00,43,52,95,38,56,94,189,4,8,4,2,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere,Khahekay/Babum,Kpanguwa,8/28/2015 0:00,22,34,56,19,21,40,96,2,2,1,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere,Socrepan /Momaligie,Bobassani /Mogundeh,8/26/2015 0:00,54,59,113,65,58,123,236,1,1,1,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bonthe,Impere,Socrepan /Momaligie,Pwande /Jojohun,8/26/2015 0:00,22,34,56,19,21,40,96,2,1,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Impere,Socrepan /Momaligie,Mbawoma /Gbangba,8/26/2015 0:00,94,123,217,19,22,41,258,4,9,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Jong,Falewuja,Moyowa/Luawa,8/26/2015 0:00,44,40,84,40,33,73,157,4,6,4,4,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Jong,Falewuja,Bandajuma/ Sambahun,8/26/2015 0:00,100,52,152,28,37,65,217,4,8,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bonthe,Jong,Falewuja,Mokaiwa/ Wongofor,8/26/2015 0:00,66,57,123,37,32,69,192,4,9,4,1,2,1,NA,6,6,5,7,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Sopan,Kamballor/Tissana,8/26/2015 0:00,26,43,69,38,22,60,129,4,3,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Sopan,Mopeteh/Blamar,8/26/2015 0:00,38,43,81,15,27,42,123,4,5,5,1,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Sopan,Bardama /Mosapoh,8/26/2015 0:00,23,27,50,34,17,51,101,4,4,6,2,4,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Tucker /Nyambe,Factory /Mocombo,8/26/2015 0:00,22,30,52,19,21,40,92,4,5,4,3,2,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Tucker /Nyambe,Mosonga /Bugor,8/26/2015 0:00,29,52,81,30,44,74,155,4,5,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Jong,Tucker /Nyambe,Bo Jong /Mantacan,8/26/2015 0:00,26,39,65,18,30,48,113,4,5,4,2,5,1,NA,3,1,2,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,K/Krim,Kpanga Koimato,Faikundor/Sahun,8/19/2015 0:00,18,79,97,13,37,50,147,4,6,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,K/Krim,Kpanga Koimato,Woroma / Fokokie,8/19/2015 0:00,22,35,57,17,28,45,102,4,7,6,1,2,1,NA,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,K/Krim,Kpanga Koimato,Momantendeh /Konaleh,8/19/2015 0:00,38,27,65,19,17,36,101,4,5,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Nongorba-Bullum,Manyyimmi,Mokold /Ngehun,8/19/2015 0:00,38,29,67,14,16,30,97,4,5,4,2,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Nongorba-Bullum,Manyyimmi,Kpetewoma /Waiima,8/19/2015 0:00,33,24,57,31,21,52,109,4,6,4,2,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Nongorba-Bullum,Manyyimmi,Batahall /Ngangolehun,8/19/2015 0:00,22,25,47,12,16,28,75,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Dema,Dema,Mokaindu,8/7/2015 0:00,38,29,67,19,14,33,100,4,4,6,3,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Dema,Dema,Mokutu,8/7/2015 0:00,26,34,60,26,35,61,121,4,6,5,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Dema,Dema,Fervalie,9/7/2015 0:00,38,55,93,16,36,52,145,4,5,4,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Dema,Dema,Senehum,9/7/2015 0:00,38,34,72,19,21,40,112,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Yambeko,Mbulie,Gbahama,7/7/2015 0:00,38,50,88,33,54,87,175,4,8,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Dema,Chepo,Kambia,8/7/2015 0:00,27,47,74,18,32,50,124,4,3,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bonthe,Dema,Chepo,Yelleh,8/7/2015 0:00,30,27,57,19,25,44,101,4,4,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
